BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,75889,82181,6292,85,3200
2,123799,129744,5945,85,3374
3,162787,168779,5992,85,3390
4,190127,198215,8088,85,3391
5,222365,227930,5565,85,3391
6,250203,255889,5686,85,3389
7,276732,283139,6407,85,3387
8,304600,311491,6891,85,3392
9,331935,337549,5614,85,3392
10,354311,359600,5289,85,3389
11,377381,382917,5536,85,3397
12,400434,406125,5691,85,3445
13,427298,432894,5596,85,3555
14,452899,458238,5339,85,3563
15,474772,480672,5900,85,3560
16,496084,504947,8863,85,3563
17,524099,529638,5539,85,3565
18,546987,555167,8180,85,3555
19,570594,574400,3806,85,3561
20,589562,597066,7504,85,3557
21,611042,616629,5587,85,3559
22,632461,638900,6439,85,3552
23,652679,658430,5751,85,3572
24,672643,680873,8230,85,3550
25,695849,701819,5970,85,3560
26,715624,722638,7014,85,3563
27,736308,740173,3865,85,3553
28,754116,764464,10348,85,3562
29,779253,783053,3800,85,3561
30,797939,806353,8414,85,3559
31,819662,847777,28115,85,3558
32,865903,869682,3779,85,3556
33,887341,889464,2123,8,794
