BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6741506,21579241,14837735,611585,24105036
2,29017318,43562052,14544734,611585,24775177
3,51876832,66809632,14932800,611585,25550958
4,75711255,90734341,15023086,611585,25551229
5,99510631,114388549,14877918,611585,25551465
6,122739870,137553874,14814004,611585,25550895
7,146070000,160978021,14908021,611585,25551498
8,169273835,184380008,15106173,611585,25550594
9,193243624,208228642,14985018,611585,25550757
10,216628967,231584812,14955845,611585,25551057
11,240705536,255642253,14936717,611585,25551883
12,263953393,278850190,14896797,611585,25551791
13,287255375,302223864,14968489,611585,25551023
14,310489128,325675409,15186281,611585,25518383
15,334471592,349442813,14971221,611585,25433023
16,358058979,373156121,15097142,611585,25433642
17,383543061,398478409,14935348,611585,27819945
18,408566967,423539408,14972441,611585,29103277
19,433369329,448217527,14848198,611585,29103356
20,457925902,472921877,14995975,611585,29104586
21,482894746,497750704,14855958,611585,29103057
22,507122031,522072308,14950277,611585,29104040
23,531744414,546746243,15001829,611585,29103410
24,556263551,571220116,14956565,611585,29103387
25,581048032,595897729,14849697,611585,29103318
26,605703692,620630201,14926509,611585,29102766
27,630335198,645376831,15041633,611585,29102933
28,654845001,669849163,15004162,611585,28959270
29,678445861,693368204,14922343,611585,28851427
30,701946202,716687688,14741486,611585,28850399
31,725568049,740528852,14960803,611585,28850080
32,749460787,764398653,14937866,611585,28850554
33,764429604,764436303,6699,3,643
