BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6579647,21847256,15267609,611585,24105036
2,29460245,44315201,14854956,611585,24775177
3,52781153,68025731,15244578,611585,25550958
4,76994791,92226251,15231460,611585,25551229
5,101140048,116905076,15765028,611585,25551465
6,125343663,140944285,15600622,611585,25550895
7,149409262,164540266,15131004,611585,25551498
8,172910978,188155563,15244585,611585,25550594
9,196972164,212143194,15171030,611585,25550757
10,220493128,235762747,15269619,611585,25551057
11,244955326,260066091,15110765,611585,25551883
12,268642665,283741570,15098905,611585,25551791
13,292197464,307377908,15180444,611585,25551023
14,315757392,330936288,15178896,611585,25518383
15,339651147,354725379,15074232,611585,25433023
16,363140463,378162931,15022468,611585,25433642
17,388256433,403591192,15334759,611585,27819945
18,413593624,428652579,15058955,611585,29103277
19,438087721,453189045,15101324,611585,29103356
20,462843611,477937309,15093698,611585,29104586
21,488126187,503111040,14984853,611585,29103057
22,512716390,527761041,15044651,611585,29104040
23,537530477,552624384,15093907,611585,29103410
24,562736561,577857232,15120671,611585,29103387
25,587893252,603049677,15156425,611585,29103318
26,612709226,627883481,15174255,611585,29102766
27,637832132,652827516,14995384,611585,29102933
28,662376005,677466799,15090794,611585,28959270
29,686316143,701419651,15103508,611585,28851427
30,710420300,725486786,15066486,611585,28850399
31,734593277,749550648,14957371,611585,28850080
32,758393961,773377298,14983337,611585,28850554
33,773414784,773417255,2471,3,643
