BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,66597,72962,6365,85,3200
2,111806,116591,4785,85,3374
3,149041,154135,5094,85,3390
4,179979,186615,6636,85,3391
5,211197,216328,5131,85,3391
6,240621,245607,4986,85,3389
7,264480,269280,4800,85,3387
8,290737,297170,6433,85,3392
9,315652,320308,4656,85,3392
10,336416,340043,3627,85,3389
11,356018,359637,3619,85,3397
12,375002,381263,6261,85,3445
13,398522,402553,4031,85,3555
14,417939,421975,4036,85,3563
15,436990,440691,3701,85,3560
16,455472,459205,3733,85,3563
17,473701,477282,3581,85,3565
18,491653,496102,4449,85,3555
19,510449,513720,3271,85,3561
20,528648,532836,4188,85,3557
21,546014,549134,3120,85,3559
22,564255,567680,3425,85,3552
23,580969,584226,3257,85,3572
24,597098,600590,3492,85,3550
25,613568,616657,3089,85,3560
26,630389,634894,4505,85,3563
27,650638,654379,3741,85,3553
28,669302,674316,5014,85,3562
29,688549,691822,3273,85,3561
30,705198,708364,3166,85,3559
31,721028,724565,3537,85,3558
32,736810,741047,4237,85,3556
33,751252,752930,1678,8,794
