BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15578491,45280649,29702158,1223170,48879695
2,63467833,93646478,30178645,1223170,51101669
3,111786018,141885175,30099157,1223170,51101842
4,159008713,189041769,30033056,1223170,51101574
5,207068092,237373234,30305142,1223170,51101296
6,255790472,285745866,29955394,1223170,51103156
7,302483962,332651220,30167258,1223170,51068888
8,350625127,380794070,30168943,1223170,50866147
9,400834632,430830157,29995525,1223170,56922704
10,451212421,481245730,30033309,1223170,58207424
11,500976083,530850540,29874457,1223170,58206579
12,549803314,579899804,30096490,1223170,58206279
13,598770276,628868728,30098452,1223170,58205566
14,647621953,677723347,30101394,1223170,58061685
15,695597028,725521634,29924606,1223170,57701308
16,743308951,773241276,29932325,1223170,57700116
17,773288405,773291370,2965,3,643
