BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95370,105050,9680,170,6056
2,149421,158277,8856,170,6263
3,194149,203360,9211,170,6262
4,233261,245516,12255,170,6261
5,277987,286571,8584,170,6263
6,312244,320370,8126,170,6324
7,350735,359936,9201,170,6600
8,386726,395534,8808,170,6605
9,416873,426144,9271,170,6602
10,450574,457902,7328,170,6600
11,476887,484247,7360,170,6593
12,504951,512116,7165,170,6604
13,531826,541077,9251,170,6605
14,568171,575906,7735,170,6597
15,600277,605235,4958,170,6602
16,625892,634210,8318,170,6596
17,648202,651878,3676,8,794
