BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7445782,20443133,12997351,611585,24105036
2,28191454,41166416,12974962,611585,24775177
3,49788795,62921655,13132860,611585,25550958
4,71675353,84913375,13238022,611585,25551229
5,93734700,106941146,13206446,611585,25551465
6,115495978,128667507,13171529,611585,25550895
7,137100501,150327597,13227096,611585,25551498
8,158905125,172123648,13218523,611585,25550594
9,180644019,193828775,13184756,611585,25550757
10,202512750,215640614,13127864,611585,25551057
11,224689540,238048055,13358515,611585,25551883
12,246507872,259770585,13262713,611585,25551791
13,268320443,281742780,13422337,611585,25551023
14,290686461,303932120,13245659,611585,25518383
15,312958835,326145909,13187074,611585,25433023
16,334915584,348158160,13242576,611585,25433642
17,358252222,371286615,13034393,611585,27819945
18,381485240,394440561,12955321,611585,29103277
19,404110018,417056127,12946109,611585,29103356
20,426697105,439642214,12945109,611585,29104586
21,449543057,462510439,12967382,611585,29103057
22,472525660,485458426,12932766,611585,29104040
23,495134112,508390289,13256177,611585,29103410
24,518091467,531030360,12938893,611585,29103387
25,540726145,553797820,13071675,611585,29103318
26,563454750,576487657,13032907,611585,29102766
27,586178651,599140439,12961788,611585,29102933
28,608430799,621352507,12921708,611585,28959270
29,630498641,643366309,12867668,611585,28851427
30,652571404,665499608,12928204,611585,28850399
31,674667484,687620279,12952795,611585,28850080
32,696847293,709866077,13018784,611585,28850554
33,709880933,709882909,1976,3,643
