BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16645548,42797638,26152090,1223170,48879695
2,62878300,89278313,26400013,1223170,51101669
3,107720727,134282499,26561772,1223170,51101842
4,151490952,178398819,26907867,1223170,51101574
5,196097804,222724868,26627064,1223170,51101296
6,241783250,268197317,26414067,1223170,51103156
7,285350658,311823687,26473029,1223170,51068888
8,329591747,356202801,26611054,1223170,50866147
9,376255759,402324180,26068421,1223170,56922704
10,422165734,447966632,25800898,1223170,58207424
11,468336463,494196990,25860527,1223170,58206579
12,513133464,539110038,25976574,1223170,58206279
13,557929246,583739808,25810562,1223170,58205566
14,602622491,628615016,25992525,1223170,58061685
15,646749191,672788405,26039214,1223170,57701308
16,690813028,716976477,26163449,1223170,57700116
17,716998319,716999947,1628,3,643
