BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,112960,123503,10543,170,6056
2,174996,183709,8713,170,6263
3,221008,230223,9215,170,6262
4,259459,271752,12293,170,6261
5,300418,308903,8485,170,6263
6,333874,342946,9072,170,6324
7,373190,382486,9296,170,6600
8,409861,417557,7696,170,6605
9,438834,447934,9100,170,6602
10,468929,476285,7356,170,6600
11,496134,503516,7382,170,6593
12,521968,529142,7174,170,6604
13,548000,555092,7092,170,6605
14,573429,582874,9445,170,6597
15,602090,609761,7671,170,6602
16,627636,632741,5105,170,6596
17,645475,658126,12651,8,794
