BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16610020,43100418,26490398,1223170,48879695
2,63485700,90264416,26778716,1223170,51101669
3,108733295,135424820,26691525,1223170,51101842
4,152761034,179726306,26965272,1223170,51101574
5,197510203,224426179,26915976,1223170,51101296
6,243304801,270369897,27065096,1223170,51103156
7,287916154,314701760,26785606,1223170,51068888
8,332556762,359133156,26576394,1223170,50866147
9,379340844,405731620,26390776,1223170,56922704
10,426042022,452313552,26271530,1223170,58207424
11,472761208,499055052,26293844,1223170,58206579
12,518032776,544433531,26400755,1223170,58206279
13,563236370,589489265,26252895,1223170,58205566
14,608391731,634718458,26326727,1223170,58061685
15,652899955,679140261,26240306,1223170,57701308
16,696896155,723104338,26208183,1223170,57700116
17,723126313,723128467,2154,3,643
