BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2084852,3930725,1845873,78957,2960759
2,5792926,7406172,1613246,78957,3099192
3,9069401,10656771,1587370,78957,3141173
4,12477505,14021812,1544307,78957,3141103
5,15874566,17401954,1527388,78957,3141296
6,19163456,20703835,1540379,78957,3141171
7,22466927,23984083,1517156,78957,3141239
8,25811070,27380983,1569913,78957,3141094
9,29059223,30560268,1501045,78957,3141376
10,32210377,33799103,1588726,78957,3141511
11,35467920,36979413,1511493,78957,3141402
12,38647282,40156000,1508718,78957,3141401
13,42035979,43546485,1510506,78957,3194087
14,45468252,47060427,1592175,78957,3299259
15,48928572,50563069,1634497,78957,3299299
16,52315758,53877824,1562066,78957,3299108
17,55615805,57197632,1581827,78957,3299123
18,58956415,60594722,1638307,78957,3299078
19,62553457,64281965,1728508,78957,3299388
20,66034559,67602903,1568344,78957,3299093
21,69336892,70887454,1550562,78957,3298909
22,72636554,74209889,1573335,78957,3299227
23,76030425,77750345,1719920,78957,3299183
24,79505677,81123763,1618086,78957,3298990
25,83005871,84702264,1696393,78957,3299094
26,86464410,88069547,1605137,78957,3299265
27,89841983,91517321,1675338,78957,3299148
28,93257114,94792310,1535196,78957,3299230
29,96588407,98183554,1595147,78957,3299219
30,99991037,101620684,1629647,78957,3299090
31,103526827,105168928,1642101,78957,3299343
32,107070982,108715696,1644714,78957,3299481
33,108751623,108753936,2313,5,711
