BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95549,105446,9897,170,6056
2,151848,160714,8866,170,6263
3,197653,206941,9288,170,6262
4,239292,251576,12284,170,6261
5,281418,291527,10109,170,6263
6,320101,329897,9796,170,6324
7,362318,371790,9472,170,6600
8,397845,407158,9313,170,6605
9,429120,436627,7507,170,6602
10,458463,467527,9064,170,6600
11,487192,494309,7117,170,6593
12,513001,520118,7117,170,6604
13,540323,567598,27275,170,6605
14,587501,595810,8309,170,6597
15,616680,624557,7877,170,6602
16,642178,650096,7918,170,6596
17,668867,670981,2114,8,794
