BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6440875,22179019,15738144,611585,24105036
2,29441321,45342536,15901215,611585,24775177
3,53639614,69293815,15654201,611585,25550958
4,78222392,94083705,15861313,611585,25551229
5,102858540,118832460,15973920,611585,25551465
6,127173918,142787273,15613355,611585,25550895
7,151122423,166615759,15493336,611585,25551498
8,174954715,190641191,15686476,611585,25550594
9,199312335,215384042,16071707,611585,25550757
10,223656463,238977312,15320849,611585,25551057
11,248033150,263460784,15427634,611585,25551883
12,271671049,287084322,15413273,611585,25551791
13,295454201,311443483,15989282,611585,25551023
14,319744422,335464446,15720024,611585,25518383
15,344080859,360078377,15997518,611585,25433023
16,368368466,383971676,15603210,611585,25433642
17,393923151,409461469,15538318,611585,27819945
18,419160767,434551383,15390616,611585,29103277
19,443715969,459039415,15323446,611585,29103356
20,468541985,483984932,15442947,611585,29104586
21,493828710,509309976,15481266,611585,29103057
22,518673848,534227824,15553976,611585,29104040
23,543812656,559437700,15625044,611585,29103410
24,569297106,584639685,15342579,611585,29103387
25,594213108,609699716,15486608,611585,29103318
26,619073187,634479364,15406177,611585,29102766
27,643965515,659983963,16018448,611585,29102933
28,669338022,684651543,15313521,611585,28959270
29,693143623,708610270,15466647,611585,28851427
30,717094319,732357445,15263126,611585,28850399
31,741248814,756533001,15284187,611585,28850080
32,765348004,780650625,15302621,611585,28850554
33,780681299,780683511,2212,3,643
