BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16363429,46981671,30618242,1223170,48879695
2,65519014,96095190,30576176,1223170,51101669
3,114331443,144408306,30076863,1223170,51101842
4,161539297,191397735,29858438,1223170,51101574
5,209571212,239681934,30110722,1223170,51101296
6,258484586,288417994,29933408,1223170,51103156
7,305133299,335117304,29984005,1223170,51068888
8,353040674,382934854,29894180,1223170,50866147
9,402933517,433036544,30103027,1223170,56922704
10,453533344,483633378,30100034,1223170,58207424
11,503211470,533250079,30038609,1223170,58206579
12,552171399,582368363,30196964,1223170,58206279
13,601603319,631847725,30244406,1223170,58205566
14,650568178,680658811,30090633,1223170,58061685
15,698435950,728456642,30020692,1223170,57701308
16,746296875,776023008,29726133,1223170,57700116
17,776075219,776077541,2322,3,643
