BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1403785,3596081,2192296,78957,2960759
2,4659291,6724140,2064849,78957,3099192
3,7719859,9660766,1940907,78957,3141173
4,10727238,12665119,1937881,78957,3141103
5,13586680,15525845,1939165,78957,3141296
6,16499193,18414792,1915599,78957,3141171
7,19274885,21138501,1863616,78957,3141239
8,22078259,23964595,1886336,78957,3141094
9,24812853,26661779,1848926,78957,3141376
10,27512325,29441808,1929483,78957,3141511
11,30286868,32195790,1908922,78957,3141402
12,33035327,34897263,1861936,78957,3141401
13,35942777,37952035,2009258,78957,3194087
14,38952953,40914633,1961680,78957,3299259
15,41912769,43849737,1936968,78957,3299299
16,44747496,46724990,1977494,78957,3299108
17,47662266,49612839,1950573,78957,3299123
18,50534745,52516629,1981884,78957,3299078
19,53506538,55434993,1928455,78957,3299388
20,56392027,58369794,1977767,78957,3299093
21,59314889,61229773,1914884,78957,3298909
22,62128582,64078157,1949575,78957,3299227
23,65017506,66990476,1972970,78957,3299183
24,67957405,69926706,1969301,78957,3298990
25,70826487,72756574,1930087,78957,3299094
26,73672973,75619000,1946027,78957,3299265
27,76595153,78542530,1947377,78957,3299148
28,79498046,81437802,1939756,78957,3299230
29,82364320,84315868,1951548,78957,3299219
30,85247356,87218584,1971228,78957,3299090
31,88215215,90162920,1947705,78957,3299343
32,91153225,93142996,1989771,78957,3299481
33,93174391,93176392,2001,5,711
