BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2211918,6216354,4004436,157914,6059433
2,8318266,12190626,3872360,157914,6281758
3,14221099,17893624,3672525,157914,6281949
4,19774124,23476656,3702532,157914,6281815
5,25369223,29048104,3678881,157914,6282369
6,30960356,34651568,3691212,157914,6282285
7,36811488,40569246,3757758,157914,6492828
8,42562131,46338675,3776544,157914,6597889
9,48133364,51990878,3857514,157914,6597683
10,53960906,57794365,3833459,157914,6597963
11,59649121,63475221,3826100,157914,6597618
12,65337204,69136471,3799267,157914,6597655
13,70937350,74780257,3842907,157914,6597841
14,76566066,80408284,3842218,157914,6597860
15,82189241,86037620,3848379,157914,6597791
16,87952715,91734583,3781868,157914,6598306
17,91753942,91758981,5039,5,711
