BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69065,75550,6485,85,3200
2,117708,123087,5379,85,3374
3,162046,167725,5679,85,3390
4,189380,197347,7967,85,3391
5,221410,226849,5439,85,3391
6,247738,253283,5545,85,3389
7,276739,282595,5856,85,3387
8,303940,310568,6628,85,3392
9,330832,336370,5538,85,3392
10,353377,359696,6319,85,3389
11,380501,385960,5459,85,3397
12,409297,415289,5992,85,3445
13,436451,441702,5251,85,3555
14,464411,469811,5400,85,3563
15,486290,491681,5391,85,3560
16,507851,513181,5330,85,3563
17,533674,539089,5415,85,3565
18,557014,562741,5727,85,3555
19,580528,584253,3725,85,3561
20,599639,605089,5450,85,3557
21,619073,624009,4936,85,3559
22,637948,643264,5316,85,3552
23,657319,662878,5559,85,3572
24,677184,682559,5375,85,3550
25,696584,702412,5828,85,3560
26,716089,724422,8333,85,3563
27,738186,744455,6269,85,3553
28,758431,762100,3669,85,3562
29,775604,783056,7452,85,3561
30,797119,814286,17167,85,3559
31,832293,838789,6496,85,3558
32,852180,858303,6123,85,3556
33,875551,877375,1824,8,794
