BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,70003,77302,7299,85,3200
2,115146,120116,4970,85,3374
3,155717,160711,4994,85,3390
4,185973,192581,6608,85,3391
5,217796,223041,5245,85,3391
6,248000,252965,4965,85,3389
7,271874,276626,4752,85,3387
8,299132,305179,6047,85,3392
9,322277,326936,4659,85,3392
10,342835,347241,4406,85,3389
11,363160,367032,3872,85,3397
12,382230,387046,4816,85,3445
13,402423,406692,4269,85,3555
14,422015,425732,3717,85,3563
15,440275,445425,5150,85,3560
16,460107,463975,3868,85,3563
17,478183,481752,3569,85,3565
18,495825,500430,4605,85,3555
19,514863,518213,3350,85,3561
20,532738,537095,4357,85,3557
21,550020,553274,3254,85,3559
22,566033,570379,4346,85,3552
23,583566,587190,3624,85,3572
24,599915,603559,3644,85,3550
25,616286,619578,3292,85,3560
26,633385,636786,3401,85,3563
27,649992,653663,3671,85,3553
28,666478,671741,5263,85,3562
29,687117,690435,3318,85,3561
30,703527,706917,3390,85,3559
31,719475,723305,3830,85,3558
32,735963,739456,3493,85,3556
33,749823,751545,1722,8,794
