BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,72168,79868,7700,85,3200
2,119311,124532,5221,85,3374
3,160484,165450,4966,85,3390
4,190663,197344,6681,85,3391
5,224509,229941,5432,85,3391
6,255139,260024,4885,85,3389
7,278566,283351,4785,85,3387
8,305762,312905,7143,85,3392
9,331112,335860,4748,85,3392
10,351829,355574,3745,85,3389
11,371523,375372,3849,85,3397
12,390946,396596,5650,85,3445
13,413614,417763,4149,85,3555
14,433263,438022,4759,85,3563
15,452608,456271,3663,85,3560
16,471236,475159,3923,85,3563
17,489675,493231,3556,85,3565
18,507675,512248,4573,85,3555
19,526808,530223,3415,85,3561
20,545170,549631,4461,85,3557
21,563287,566581,3294,85,3559
22,579776,584470,4694,85,3552
23,600139,603454,3315,85,3572
24,616593,621590,4997,85,3550
25,637474,640824,3350,85,3560
26,655229,659629,4400,85,3563
27,673121,677187,4066,85,3553
28,692194,697458,5264,85,3562
29,711069,714468,3399,85,3561
30,727898,731198,3300,85,3559
31,744057,748054,3997,85,3558
32,760432,763906,3474,85,3556
33,774846,776716,1870,8,794
