BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16584041,42646570,26062529,1223170,48879695
2,62932678,89869300,26936622,1223170,51101669
3,108543918,135231356,26687438,1223170,51101842
4,153136930,179753192,26616262,1223170,51101574
5,197499861,224452728,26952867,1223170,51101296
6,243431281,270031730,26600449,1223170,51103156
7,287703072,314382123,26679051,1223170,51068888
8,332426464,359135690,26709226,1223170,50866147
9,379221828,405720274,26498446,1223170,56922704
10,427101945,453474310,26372365,1223170,58207424
11,473400135,499629440,26229305,1223170,58206579
12,518928883,545121471,26192588,1223170,58206279
13,564385156,590898850,26513694,1223170,58205566
14,609802796,636020029,26217233,1223170,58061685
15,654129621,680134575,26004954,1223170,57701308
16,698331891,724448782,26116891,1223170,57700116
17,724470823,724472610,1787,3,643
