BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6612290,21593729,14981439,611585,24105036
2,29050779,43942143,14891364,611585,24775177
3,52400196,67666804,15266608,611585,25550958
4,76737657,91906175,15168518,611585,25551229
5,100790456,115815290,15024834,611585,25551465
6,124322050,139454095,15132045,611585,25550895
7,147971309,163206090,15234781,611585,25551498
8,171629693,186844468,15214775,611585,25550594
9,195739466,211006993,15267527,611585,25550757
10,219423661,234736732,15313071,611585,25551057
11,244008746,258963604,14954858,611585,25551883
12,267541711,282652284,15110573,611585,25551791
13,290990256,305972247,14981991,611585,25551023
14,314433955,329612117,15178162,611585,25518383
15,338390299,353356328,14966029,611585,25433023
16,361742190,376922763,15180573,611585,25433642
17,386980078,402075472,15095394,611585,27819945
18,412007657,427029509,15021852,611585,29103277
19,436420048,451471539,15051491,611585,29103356
20,461149316,476066851,14917535,611585,29104586
21,486139607,501282369,15142762,611585,29103057
22,510717282,525910950,15193668,611585,29104040
23,535809682,550785768,14976086,611585,29103410
24,560687534,575723226,15035692,611585,29103387
25,585207605,600431157,15223552,611585,29103318
26,609950807,625038893,15088086,611585,29102766
27,634981129,650185895,15204766,611585,29102933
28,659688976,674795568,15106592,611585,28959270
29,683555254,698577846,15022592,611585,28851427
30,707294074,722368479,15074405,611585,28850399
31,731371127,746400556,15029429,611585,28850080
32,755419932,770573427,15153495,611585,28850554
33,770603321,770605386,2065,3,643
