BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2211884,6341900,4130016,157914,6059433
2,8413056,12319833,3906777,157914,6281758
3,14209784,17913152,3703368,157914,6281949
4,19756076,23495648,3739572,157914,6281815
5,25316194,29053354,3737160,157914,6282369
6,30822556,34632767,3810211,157914,6282285
7,36609605,40486564,3876959,157914,6492828
8,42522673,46385102,3862429,157914,6597889
9,48177357,52079380,3902023,157914,6597683
10,54003117,57841606,3838489,157914,6597963
11,59658146,63563207,3905061,157914,6597618
12,65435887,69469253,4033366,157914,6597655
13,71316681,75197488,3880807,157914,6597841
14,76985752,80843538,3857786,157914,6597860
15,82622372,86508098,3885726,157914,6597791
16,88441913,92304302,3862389,157914,6598306
17,92335172,92337354,2182,5,711
