BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69678,75907,6229,85,3200
2,116185,121413,5228,85,3374
3,161235,166758,5523,85,3390
4,188731,196643,7912,85,3391
5,220701,226193,5492,85,3391
6,246946,252484,5538,85,3389
7,277934,283738,5804,85,3387
8,305215,311780,6565,85,3392
9,332840,338184,5344,85,3392
10,355712,361859,6147,85,3389
11,378939,384253,5314,85,3397
12,402042,407697,5655,85,3445
13,427630,432666,5036,85,3555
14,452856,457855,4999,85,3563
15,474077,479585,5508,85,3560
16,496593,501927,5334,85,3563
17,517744,523174,5430,85,3565
18,538219,542000,3781,85,3555
19,560174,565648,5474,85,3561
20,583617,588975,5358,85,3557
21,603387,606663,3276,85,3559
22,620411,625779,5368,85,3552
23,642528,646061,3533,85,3572
24,660640,666225,5585,85,3550
25,680767,686759,5992,85,3560
26,700648,723771,23123,85,3563
27,737718,744335,6617,85,3553
28,759389,763503,4114,85,3562
29,781802,788031,6229,85,3561
30,802170,805725,3555,85,3559
31,819363,823304,3941,85,3558
32,836572,845494,8922,85,3556
33,858282,860133,1851,8,794
