BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15772212,46544816,30772604,1223170,48879695
2,64842305,95693819,30851514,1223170,51101669
3,113978261,145173434,31195173,1223170,51101842
4,163032756,193767435,30734679,1223170,51101574
5,212335362,243179653,30844291,1223170,51101296
6,262152053,292717618,30565565,1223170,51103156
7,309811830,340288285,30476455,1223170,51068888
8,358232895,388645334,30412439,1223170,50866147
9,408770617,439057004,30286387,1223170,56922704
10,459749892,489953839,30203947,1223170,58207424
11,509891543,540039721,30148178,1223170,58206579
12,558856721,588906956,30050235,1223170,58206279
13,608134455,638436876,30302421,1223170,58205566
14,657244089,687434617,30190528,1223170,58061685
15,705675188,735797457,30122269,1223170,57701308
16,754173647,784201758,30028111,1223170,57700116
17,784238740,784241244,2504,3,643
