BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1418497,3554742,2136245,78957,2960759
2,4600984,6590873,1989889,78957,3099192
3,7661502,9483544,1822042,78957,3141173
4,10554691,12380801,1826110,78957,3141103
5,13360272,15183561,1823289,78957,3141296
6,16106574,17982463,1875889,78957,3141171
7,18847704,20626909,1779205,78957,3141239
8,21574757,23398757,1824000,78957,3141094
9,24238730,26032606,1793876,78957,3141376
10,26887928,28695690,1807762,78957,3141511
11,29553986,31320165,1766179,78957,3141402
12,32219777,34076558,1856781,78957,3141401
13,35080798,36948188,1867390,78957,3194087
14,37971049,39844866,1873817,78957,3299259
15,40836912,42736217,1899305,78957,3299299
16,43663393,45642235,1978842,78957,3299108
17,46574498,48508827,1934329,78957,3299123
18,49427223,51342824,1915601,78957,3299078
19,52373404,54306928,1933524,78957,3299388
20,55252665,57161540,1908875,78957,3299093
21,58095361,60036713,1941352,78957,3298909
22,60959100,62878260,1919160,78957,3299227
23,63807792,65744176,1936384,78957,3299183
24,66668044,68544678,1876634,78957,3298990
25,69466181,71413297,1947116,78957,3299094
26,72376876,74320536,1943660,78957,3299265
27,75270275,77196010,1925735,78957,3299148
28,78117853,80012697,1894844,78957,3299230
29,80956086,82884313,1928227,78957,3299219
30,83809647,85744374,1934727,78957,3299090
31,86738254,88704131,1965877,78957,3299343
32,89691573,91583228,1891655,78957,3299481
33,91615993,91619226,3233,5,711
