BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,157888,178992,21104,170,6056
2,268226,278306,10080,170,6263
3,348172,360158,11986,170,6262
4,415806,442191,26385,170,6261
5,509378,526973,17595,170,6263
6,578186,593271,15085,170,6324
7,648542,666137,17595,170,6600
8,726111,735792,9681,170,6605
9,781741,795468,13727,170,6602
10,842663,855995,13332,170,6600
11,895760,909276,13516,170,6593
12,950825,968751,17926,170,6604
13,1012220,1025334,13114,170,6605
14,1070530,1084207,13677,170,6597
15,1127975,1139316,11341,170,6602
16,1183601,1197696,14095,170,6596
17,1227393,1233423,6030,8,794
