BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,8977213,21679527,12702314,611585,24105036
2,37096520,49446859,12350339,611585,24775177
3,64576888,77030484,12453596,611585,25550958
4,95197476,107892531,12695055,611585,25551229
5,126847690,139465346,12617656,611585,25551465
6,156737480,169231722,12494242,611585,25550895
7,186304079,198846201,12542122,611585,25551498
8,215623654,228280162,12656508,611585,25550594
9,245160014,257960930,12800916,611585,25550757
10,275293416,287730861,12437445,611585,25551057
11,305546363,318070489,12524126,611585,25551883
12,335370787,347879324,12508537,611585,25551791
13,364665250,377448165,12782915,611585,25551023
14,394481818,407291978,12810160,611585,25518383
15,424264804,437227845,12963041,611585,25433023
16,454083136,466687273,12604137,611585,25433642
17,486653907,499011190,12357283,611585,27819945
18,516679960,528752272,12072312,611585,29103277
19,546029135,558246484,12217349,611585,29103356
20,575643918,587721001,12077083,611585,29104586
21,605539160,617722939,12183779,611585,29103057
22,635550667,647835262,12284595,611585,29104040
23,665670355,677945062,12274707,611585,29103410
24,695848786,708088317,12239531,611585,29103387
25,725938318,738018450,12080132,611585,29103318
26,755819614,767727416,11907802,611585,29102766
27,785875391,798007930,12132539,611585,29102933
28,815381017,827651411,12270394,611585,28959270
29,845335431,857914782,12579351,611585,28851427
30,875827362,887966486,12139124,611585,28850399
31,905376807,917599182,12222375,611585,28850080
32,935016180,947236852,12220672,611585,28850554
33,947267125,947270054,2929,3,643
