BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1581856,3385784,1803928,78957,2960759
2,4338153,6020937,1682784,78957,3099192
3,7085071,8732244,1647173,78957,3141173
4,9622392,11288070,1665678,78957,3141103
5,12165363,13852453,1687090,78957,3141296
6,14649861,16315972,1666111,78957,3141171
7,17140450,18799994,1659544,78957,3141239
8,19587992,21226999,1639007,78957,3141094
9,21999087,23687640,1688553,78957,3141376
10,24480582,26154788,1674206,78957,3141511
11,26932415,28548580,1616165,78957,3141402
12,29308755,30957087,1648332,78957,3141401
13,31891784,33555033,1663249,78957,3194087
14,34498036,36266185,1768149,78957,3299259
15,37183691,38901725,1718034,78957,3299299
16,39758689,41555247,1796558,78957,3299108
17,42411311,44209535,1798224,78957,3299123
18,45064275,46781750,1717475,78957,3299078
19,47702548,49425949,1723401,78957,3299388
20,50278615,51983545,1704930,78957,3299093
21,52830971,54527404,1696433,78957,3298909
22,55386233,57122128,1735895,78957,3299227
23,57968934,59706012,1737078,78957,3299183
24,60559630,62296254,1736624,78957,3298990
25,63131684,64839421,1707737,78957,3299094
26,65677174,67385805,1708631,78957,3299265
27,68213824,69937895,1724071,78957,3299148
28,70810264,72504991,1694727,78957,3299230
29,73355936,75074602,1718666,78957,3299219
30,75932897,77638292,1705395,78957,3299090
31,78543536,80267201,1723665,78957,3299343
32,81207511,82919705,1712194,78957,3299481
33,82931293,82933145,1852,5,711
