BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,113697,123510,9813,170,6056
2,179482,188274,8792,170,6263
3,220447,229665,9218,170,6262
4,270984,283387,12403,170,6261
5,322334,332409,10075,170,6263
6,371215,380482,9267,170,6324
7,422930,432280,9350,170,6600
8,467868,476813,8945,170,6605
9,497855,505579,7724,170,6602
10,536222,545526,9304,170,6600
11,578180,585646,7466,170,6593
12,604227,611577,7350,170,6604
13,629992,637592,7600,170,6605
14,656039,664090,8051,170,6597
15,682966,689952,6986,170,6602
16,707409,715376,7967,170,6596
17,734450,736833,2383,8,794
