BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1588095,3408400,1820305,78957,2960759
2,4311286,5978316,1667030,78957,3099192
3,6961326,8616638,1655312,78957,3141173
4,9471637,11127942,1656305,78957,3141103
5,11977206,13637521,1660315,78957,3141296
6,14406896,16060727,1653831,78957,3141171
7,16868573,18536304,1667731,78957,3141239
8,19329783,20987521,1657738,78957,3141094
9,21748625,23440501,1691876,78957,3141376
10,24203620,25870783,1667163,78957,3141511
11,26623525,28272507,1648982,78957,3141402
12,29033109,30691928,1658819,78957,3141401
13,31599552,33280633,1681081,78957,3194087
14,34208663,35929191,1720528,78957,3299259
15,36845885,38535442,1689557,78957,3299299
16,39369982,41111340,1741358,78957,3299108
17,41950631,43704143,1753512,78957,3299123
18,44557493,46257746,1700253,78957,3299078
19,47179045,48907040,1727995,78957,3299388
20,49741966,51440152,1698186,78957,3299093
21,52272052,53986469,1714417,78957,3298909
22,54818598,56533263,1714665,78957,3299227
23,57361130,59074361,1713231,78957,3299183
24,59910452,61802709,1892257,78957,3298990
25,62638104,64365245,1727141,78957,3299094
26,65189463,66890845,1701382,78957,3299265
27,67710566,69413200,1702634,78957,3299148
28,70251522,71954055,1702533,78957,3299230
29,72781111,74491075,1709964,78957,3299219
30,75323334,77032993,1709659,78957,3299090
31,77942919,79655806,1712887,78957,3299343
32,80558739,82278754,1720015,78957,3299481
33,82290388,82292087,1699,5,711
