BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1592163,3395315,1803152,78957,2960759
2,4336085,5973963,1637878,78957,3099192
3,6997927,8637838,1639911,78957,3141173
4,9516793,11176965,1660172,78957,3141103
5,12053038,13674089,1621051,78957,3141296
6,14464800,16101453,1636653,78957,3141171
7,16902351,18562369,1660018,78957,3141239
8,19348767,21028668,1679901,78957,3141094
9,21802355,23465819,1663464,78957,3141376
10,24255509,25985454,1729945,78957,3141511
11,26758614,28436575,1677961,78957,3141402
12,29198012,30845251,1647239,78957,3141401
13,31739545,33380453,1640908,78957,3194087
14,34308411,36117965,1809554,78957,3299259
15,37038702,38741323,1702621,78957,3299299
16,39561811,41291606,1729795,78957,3299108
17,42133681,43873522,1739841,78957,3299123
18,44706798,46408209,1701411,78957,3299078
19,47329747,49033235,1703488,78957,3299388
20,49880924,51602180,1721256,78957,3299093
21,52437443,54163048,1725605,78957,3298909
22,54991409,56697477,1706068,78957,3299227
23,57542452,59266717,1724265,78957,3299183
24,60090528,61783922,1693394,78957,3298990
25,62616074,64306996,1690922,78957,3299094
26,65145883,66861854,1715971,78957,3299265
27,67702761,69425877,1723116,78957,3299148
28,70262884,72023577,1760693,78957,3299230
29,72838751,74528977,1690226,78957,3299219
30,75358461,77054679,1696218,78957,3299090
31,77984018,79709911,1725893,78957,3299343
32,80625095,82304456,1679361,78957,3299481
33,82316415,82318289,1874,5,711
