BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89301,100156,10855,170,6056
2,154210,162007,7797,170,6263
3,201265,209011,7746,170,6262
4,239591,250458,10867,170,6261
5,281418,289049,7631,170,6263
6,317556,324444,6888,170,6324
7,347249,355172,7923,170,6600
8,381785,387867,6082,170,6605
9,408371,413996,5625,170,6602
10,434117,440367,6250,170,6600
11,458425,463425,5000,170,6593
12,481326,488535,7209,170,6604
13,507936,514453,6517,170,6605
14,531702,539088,7386,170,6597
15,558241,563588,5347,170,6602
16,582283,587418,5135,170,6596
17,597799,599515,1716,8,794
