BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2165131,4111548,1946417,78957,2960759
2,6070817,7689257,1618440,78957,3099192
3,9423529,10991921,1568392,78957,3141173
4,12883953,14454990,1571037,78957,3141103
5,16300528,17801384,1500856,78957,3141296
6,19684644,21219411,1534767,78957,3141171
7,22920391,24467859,1547468,78957,3141239
8,26341785,27916903,1575118,78957,3141094
9,29646253,31168639,1522386,78957,3141376
10,32849089,34403354,1554265,78957,3141511
11,36092837,37650045,1557208,78957,3141402
12,39380597,40940097,1559500,78957,3141401
13,42889065,44447865,1558800,78957,3194087
14,46373663,48008105,1634442,78957,3299259
15,49890920,51500152,1609232,78957,3299299
16,53279769,54890965,1611196,78957,3299108
17,56802401,58380272,1577871,78957,3299123
18,60189674,61809522,1619848,78957,3299078
19,63701624,65269318,1567694,78957,3299388
20,67052157,68761033,1708876,78957,3299093
21,70599410,72186898,1587488,78957,3298909
22,73948673,75511404,1562731,78957,3299227
23,77349266,78907869,1558603,78957,3299183
24,80729058,82416668,1687610,78957,3298990
25,84169761,85790766,1621005,78957,3299094
26,87540624,89159039,1618415,78957,3299265
27,90977367,92561623,1584256,78957,3299148
28,94289697,95839283,1549586,78957,3299230
29,97639833,99256514,1616681,78957,3299219
30,101040516,102612749,1572233,78957,3299090
31,104518653,106110066,1591413,78957,3299343
32,108083096,109658387,1575291,78957,3299481
33,109691318,109693664,2346,5,711
