BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1424792,4086976,2662184,78957,2960759
2,5119110,7477780,2358670,78957,3099192
3,8477464,10825022,2347558,78957,3141173
4,11874489,14200851,2326362,78957,3141103
5,15137444,17381068,2243624,78957,3141296
6,18299988,20518050,2218062,78957,3141171
7,21378768,23660244,2281476,78957,3141239
8,24612699,26934033,2321334,78957,3141094
9,27794031,30013274,2219243,78957,3141376
10,30872082,33198517,2326435,78957,3141511
11,34063180,36364956,2301776,78957,3141402
12,37224931,39478726,2253795,78957,3141401
13,40471922,42796705,2324783,78957,3194087
14,43813311,46193918,2380607,78957,3299259
15,47189140,49576951,2387811,78957,3299299
16,50508929,52914608,2405679,78957,3299108
17,53843135,56206060,2362925,78957,3299123
18,57144734,59569340,2424606,78957,3299078
19,60571919,62907731,2335812,78957,3299388
20,63841036,66233338,2392302,78957,3299093
21,67164528,69547472,2382944,78957,3298909
22,70469551,72899695,2430144,78957,3299227
23,73847258,76236640,2389382,78957,3299183
24,77163960,79554945,2390985,78957,3298990
25,80490439,82919391,2428952,78957,3299094
26,83842417,86242111,2399694,78957,3299265
27,87170217,89610115,2439898,78957,3299148
28,90531903,92930977,2399074,78957,3299230
29,93855950,96192769,2336819,78957,3299219
30,97123456,99495407,2371951,78957,3299090
31,100499594,102867541,2367947,78957,3299343
32,103859291,106191979,2332688,78957,3299481
33,106229674,106234633,4959,5,711
