BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1586585,3380830,1794245,78957,2960759
2,4327715,6013001,1685286,78957,3099192
3,7014862,8680860,1665998,78957,3141173
4,9543252,11236305,1693053,78957,3141103
5,12095041,13761049,1666008,78957,3141296
6,14601605,16261188,1659583,78957,3141171
7,17042590,18719106,1676516,78957,3141239
8,19531714,21209298,1677584,78957,3141094
9,21983345,23659996,1676651,78957,3141376
10,24437299,26147817,1710518,78957,3141511
11,26926558,28566174,1639616,78957,3141402
12,29315469,31024127,1708658,78957,3141401
13,31903614,33628604,1724990,78957,3194087
14,34539916,36267324,1727408,78957,3299259
15,37159945,38877563,1717618,78957,3299299
16,39709623,41439701,1730078,78957,3299108
17,42279026,44017607,1738581,78957,3299123
18,44864753,46578821,1714068,78957,3299078
19,47473557,49182071,1708514,78957,3299388
20,50027979,51759638,1731659,78957,3299093
21,52590238,54308914,1718676,78957,3298909
22,55135095,56878251,1743156,78957,3299227
23,57722553,59432349,1709796,78957,3299183
24,60265510,61991736,1726226,78957,3298990
25,62835061,64566813,1731752,78957,3299094
26,65404812,67140274,1735462,78957,3299265
27,67971317,69746824,1775507,78957,3299148
28,70578025,72284937,1706912,78957,3299230
29,73119919,74855613,1735694,78957,3299219
30,75689227,77453395,1764168,78957,3299090
31,78372575,80115879,1743304,78957,3299343
32,81033108,82772220,1739112,78957,3299481
33,82783550,82785582,2032,5,711
