BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,77890190,227149210,149259020,4892680,202183226
2,307023310,455276080,148252770,4892680,204137933
3,545882746,693378314,147495568,4892680,231541432
4,779996499,927220320,147223821,4892680,231667121
5,927285723,927288262,2539,3,643
