BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1408713,3522796,2114083,78957,2960759
2,4530081,6416889,1886808,78957,3099192
3,7407483,9263059,1855576,78957,3141173
4,10339576,12253770,1914194,78957,3141103
5,13248722,15044494,1795772,78957,3141296
6,15974955,17825846,1850891,78957,3141171
7,18684272,20535700,1851428,78957,3141239
8,21476521,23304766,1828245,78957,3141094
9,24152012,26019274,1867262,78957,3141376
10,26872094,28696827,1824733,78957,3141511
11,29552283,31427800,1875517,78957,3141402
12,32324744,34172555,1847811,78957,3141401
13,35176068,37035629,1859561,78957,3194087
14,38048390,39984429,1936039,78957,3299259
15,40975325,42852684,1877359,78957,3299299
16,43789964,45730836,1940872,78957,3299108
17,46669280,48529555,1860275,78957,3299123
18,49457077,51355644,1898567,78957,3299078
19,52383826,54320952,1937126,78957,3299388
20,55269167,57163483,1894316,78957,3299093
21,58105343,59995062,1889719,78957,3298909
22,60928302,62839136,1910834,78957,3299227
23,63778796,65736419,1957623,78957,3299183
24,66672963,68568958,1895995,78957,3298990
25,69504573,71381560,1876987,78957,3299094
26,72347954,74246196,1898242,78957,3299265
27,75201305,77086896,1885591,78957,3299148
28,78022093,79912120,1890027,78957,3299230
29,80853801,82780475,1926674,78957,3299219
30,83725802,85642385,1916583,78957,3299090
31,86638127,88574795,1936668,78957,3299343
32,89572638,91519842,1947204,78957,3299481
33,91543568,91546335,2767,5,711
