BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1415526,3634519,2218993,78957,2960759
2,4648078,6803541,2155463,78957,3099192
3,7820504,9804276,1983772,78957,3141173
4,10873913,12784646,1910733,78957,3141103
5,13713644,15553539,1839895,78957,3141296
6,16527395,18399641,1872246,78957,3141171
7,19265858,21122209,1856351,78957,3141239
8,22012545,23923097,1910552,78957,3141094
9,24772471,26634216,1861745,78957,3141376
10,27501916,29401130,1899214,78957,3141511
11,30250647,32150364,1899717,78957,3141402
12,33001210,34918763,1917553,78957,3141401
13,35961249,37887625,1926376,78957,3194087
14,38912845,40854046,1941201,78957,3299259
15,41834217,43772273,1938056,78957,3299299
16,44687945,46651508,1963563,78957,3299108
17,47591408,49598799,2007391,78957,3299123
18,50496946,52467235,1970289,78957,3299078
19,53466841,55469340,2002499,78957,3299388
20,56436689,58408838,1972149,78957,3299093
21,59352600,61360382,2007782,78957,3298909
22,62250000,64194112,1944112,78957,3299227
23,65118842,67108731,1989889,78957,3299183
24,67992906,69999519,2006613,78957,3298990
25,70917878,72894314,1976436,78957,3299094
26,73823328,75794043,1970715,78957,3299265
27,76770470,78766193,1995723,78957,3299148
28,79722889,81703621,1980732,78957,3299230
29,82635141,84614966,1979825,78957,3299219
30,85551949,87492588,1940639,78957,3299090
31,88513230,90540370,2027140,78957,3299343
32,91546550,93482448,1935898,78957,3299481
33,93512296,93521448,9152,5,711
