BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,5250055,12060224,6810169,315828,12340673
2,19785364,26453554,6668190,315828,12563246
3,33525353,39806892,6281539,315828,12564136
4,47980830,54392651,6411821,315828,13090199
5,61739868,68524936,6785068,315828,13195128
6,75402891,81714750,6311859,315828,13194755
7,92967233,99364094,6396861,315828,13195183
8,110113701,116509259,6395558,315828,13195579
9,116544438,116546399,1961,5,711
