BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,101379,111308,9929,170,6056
2,159523,168481,8958,170,6263
3,204876,214030,9154,170,6262
4,243930,256077,12147,170,6261
5,285343,295396,10053,170,6263
6,320195,330151,9956,170,6324
7,362017,371317,9300,170,6600
8,397486,406935,9449,170,6605
9,428114,435714,7600,170,6602
10,457075,466095,9020,170,6600
11,488642,495734,7092,170,6593
12,517151,524375,7224,170,6604
13,543581,552282,8701,170,6605
14,576519,584301,7782,170,6597
15,603157,610772,7615,170,6602
16,628159,635568,7409,170,6596
17,653195,658890,5695,8,794
