BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15802559,45689701,29887142,1223170,48879695
2,63648091,93786502,30138411,1223170,51101669
3,112066571,141884046,29817475,1223170,51101842
4,159281204,189072034,29790830,1223170,51101574
5,207278624,237273845,29995221,1223170,51101296
6,255522540,285324540,29802000,1223170,51103156
7,303048170,332915870,29867700,1223170,51068888
8,350442643,380216927,29774284,1223170,50866147
9,401904770,431826641,29921871,1223170,56922704
10,451734251,481727239,29992988,1223170,58207424
11,501552393,531494474,29942081,1223170,58206579
12,550569546,580366158,29796612,1223170,58206279
13,599475978,629326894,29850916,1223170,58205566
14,648349508,678207998,29858490,1223170,58061685
15,696790788,726529444,29738656,1223170,57701308
16,744403870,774143738,29739868,1223170,57700116
17,774184612,774186946,2334,3,643
