BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1391138,3585351,2194213,78957,2960759
2,4625678,6564780,1939102,78957,3099192
3,7541777,9440704,1898927,78957,3141173
4,10507658,12384121,1876463,78957,3141103
5,13309817,15100759,1790942,78957,3141296
6,16058222,17944391,1886169,78957,3141171
7,18804357,20612193,1807836,78957,3141239
8,21530304,23390096,1859792,78957,3141094
9,24233800,26107471,1873671,78957,3141376
10,26964369,28842925,1878556,78957,3141511
11,29689319,31539222,1849903,78957,3141402
12,32369425,34302745,1933320,78957,3141401
13,35338814,37217352,1878538,78957,3194087
14,38231630,40114515,1882885,78957,3299259
15,41103199,43019625,1916426,78957,3299299
16,43938620,45866730,1928110,78957,3299108
17,46794865,48695948,1901083,78957,3299123
18,49609519,51503080,1893561,78957,3299078
19,52492394,54392292,1899898,78957,3299388
20,55338627,57246971,1908344,78957,3299093
21,58192295,60125974,1933679,78957,3298909
22,61047487,62967172,1919685,78957,3299227
23,63912666,65845127,1932461,78957,3299183
24,66755445,68693936,1938491,78957,3298990
25,69608777,71539646,1930869,78957,3299094
26,72441068,74372156,1931088,78957,3299265
27,75339534,77251730,1912196,78957,3299148
28,78199308,80186527,1987219,78957,3299230
29,81117969,83006691,1888722,78957,3299219
30,83933333,85912722,1979389,78957,3299090
31,86886449,88817429,1930980,78957,3299343
32,89792333,91755312,1962979,78957,3299481
33,91781134,91783206,2072,5,711
