BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1423847,3613915,2190068,78957,2960759
2,4637805,6634742,1996937,78957,3099192
3,7633760,9491182,1857422,78957,3141173
4,10559247,12476540,1917293,78957,3141103
5,13408420,15308643,1900223,78957,3141296
6,16287829,18119676,1831847,78957,3141171
7,18976554,20830910,1854356,78957,3141239
8,21774681,23628050,1853369,78957,3141094
9,24459986,26345572,1885586,78957,3141376
10,27192594,29033725,1841131,78957,3141511
11,29878286,31683121,1804835,78957,3141402
12,32525558,34399892,1874334,78957,3141401
13,35418467,37355734,1937267,78957,3194087
14,38367849,40335194,1967345,78957,3299259
15,41337193,43252932,1915739,78957,3299299
16,44169194,46092670,1923476,78957,3299108
17,47010224,48936526,1926302,78957,3299123
18,49858739,51811378,1952639,78957,3299078
19,52799100,54761579,1962479,78957,3299388
20,55727778,57671637,1943859,78957,3299093
21,58611220,60536591,1925371,78957,3298909
22,61464350,63397985,1933635,78957,3299227
23,64346384,66293735,1947351,78957,3299183
24,67223702,69186262,1962560,78957,3298990
25,70095892,72015824,1919932,78957,3299094
26,72932361,74904521,1972160,78957,3299265
27,75878924,77802197,1923273,78957,3299148
28,78754574,80704105,1949531,78957,3299230
29,81625574,83544119,1918545,78957,3299219
30,84478100,86432378,1954278,78957,3299090
31,87432734,89395781,1963047,78957,3299343
32,90384547,92333033,1948486,78957,3299481
33,92360363,92362592,2229,5,711
