BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15794573,46351331,30556758,1223170,48879695
2,64391616,95450230,31058614,1223170,51101669
3,113773612,144369831,30596219,1223170,51101842
4,161771771,192642318,30870547,1223170,51101574
5,210778546,241396716,30618170,1223170,51101296
6,259767645,290566360,30798715,1223170,51103156
7,308311630,338911896,30600266,1223170,51068888
8,356494255,387146208,30651953,1223170,50866147
9,408705389,439218567,30513178,1223170,56922704
10,459363567,489791557,30427990,1223170,58207424
11,509481741,539660394,30178653,1223170,58206579
12,558470923,588721480,30250557,1223170,58206279
13,607751134,638182722,30431588,1223170,58205566
14,657337346,687729421,30392075,1223170,58061685
15,705715104,736179686,30464582,1223170,57701308
16,754316959,784789640,30472681,1223170,57700116
17,784833287,784835720,2433,3,643
