BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,107465,117502,10037,170,6056
2,168001,177061,9060,170,6263
3,215979,225457,9478,170,6262
4,255507,268378,12871,170,6261
5,297912,307063,9151,170,6263
6,335099,344412,9313,170,6324
7,375458,385200,9742,170,6600
8,410448,419931,9483,170,6605
9,441114,450729,9615,170,6602
10,472138,480029,7891,170,6600
11,499887,507224,7337,170,6593
12,526870,534297,7427,170,6604
13,552790,560519,7729,170,6605
14,579206,587357,8151,170,6597
15,608602,616196,7594,170,6602
16,634381,642344,7963,170,6596
17,655064,657109,2045,8,794
