BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,96643,102975,6332,85,3200
2,139971,145594,5623,85,3374
3,181591,187535,5944,85,3390
4,209085,217349,8264,85,3391
5,241844,247519,5675,85,3391
6,268515,274237,5722,85,3389
7,294919,300939,6020,85,3387
8,322728,329815,7087,85,3392
9,348130,353788,5658,85,3392
10,370775,376111,5336,85,3389
11,394760,400272,5512,85,3397
12,417673,423443,5770,85,3445
13,446028,471034,25006,85,3555
14,500932,506552,5620,85,3563
15,525410,531046,5636,85,3560
16,548878,554553,5675,85,3563
17,572262,578008,5746,85,3565
18,593370,598773,5403,85,3555
19,614821,620416,5595,85,3561
20,635701,641677,5976,85,3557
21,655690,661199,5509,85,3559
22,675085,678798,3713,85,3552
23,692720,698341,5621,85,3572
24,712402,721674,9272,85,3550
25,735527,739198,3671,85,3560
26,752985,759113,6128,85,3563
27,772919,776691,3772,85,3553
28,790555,796659,6104,85,3562
29,810438,814147,3709,85,3561
30,828076,834543,6467,85,3559
31,847861,851560,3699,85,3558
32,864737,870986,6249,85,3556
33,883784,888763,4979,8,794
