BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15575644,46221367,30645723,1223170,48879695
2,64660927,95658254,30997327,1223170,51101669
3,114128641,144969256,30840615,1223170,51101842
4,163016664,193616071,30599407,1223170,51101574
5,211711960,241922037,30210077,1223170,51101296
6,260459811,290845944,30386133,1223170,51103156
7,307626962,337715563,30088601,1223170,51068888
8,355588711,386062601,30473890,1223170,50866147
9,405875846,436048149,30172303,1223170,56922704
10,456399510,486469164,30069654,1223170,58207424
11,506020061,536346070,30326009,1223170,58206579
12,554864694,585221553,30356859,1223170,58206279
13,604008512,634185589,30177077,1223170,58205566
14,652783084,683016436,30233352,1223170,58061685
15,700884834,730967106,30082272,1223170,57701308
16,748918005,778818719,29900714,1223170,57700116
17,778860977,778863237,2260,3,643
