BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,111045,120936,9891,170,6056
2,167561,176541,8980,170,6263
3,212646,221913,9267,170,6262
4,253107,265301,12194,170,6261
5,294794,304699,9905,170,6263
6,329660,340061,10401,170,6324
7,373578,381580,8002,170,6600
8,409632,418408,8776,170,6605
9,441807,451123,9316,170,6602
10,477467,484967,7500,170,6600
11,504331,518404,14073,170,6593
12,537039,545000,7961,170,6604
13,563499,573566,10067,170,6605
14,594764,603293,8529,170,6597
15,621841,632996,11155,170,6602
16,650950,658934,7984,170,6596
17,671820,674469,2649,8,794
