BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,84094,90444,6350,85,3200
2,126753,132243,5490,85,3374
3,165381,171245,5864,85,3390
4,192730,200708,7978,85,3391
5,225713,231716,6003,85,3391
6,257643,263399,5756,85,3389
7,290979,297897,6918,85,3387
8,320045,326342,6297,85,3392
9,346929,353342,6413,85,3392
10,370401,375631,5230,85,3389
11,393192,398192,5000,85,3397
12,416030,421575,5545,85,3445
13,446652,452094,5442,85,3555
14,476287,480508,4221,85,3563
15,496398,503670,7272,85,3560
16,519144,528679,9535,85,3563
17,545749,553719,7970,85,3565
18,568756,574355,5599,85,3555
19,590643,594439,3796,85,3561
20,610044,620920,10876,85,3557
21,635057,645909,10852,85,3559
22,660276,664048,3772,85,3552
23,681366,687747,6381,85,3572
24,702009,708007,5998,85,3550
25,721886,729618,7732,85,3560
26,743687,749525,5838,85,3563
27,763324,771455,8131,85,3553
28,785346,791738,6392,85,3562
29,805409,813342,7933,85,3561
30,827411,833776,6365,85,3559
31,847031,851127,4096,85,3558
32,864402,871949,7547,85,3556
33,885341,896981,11640,8,794
