BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6811494,26488147,19676653,611585,24105036
2,33902954,49508949,15605995,611585,24775177
3,57911251,74820324,16909073,611585,25550958
4,83779529,101347478,17567949,611585,25551229
5,110171008,126886222,16715214,611585,25551465
6,135244070,151321311,16077241,611585,25550895
7,159803615,176378477,16574862,611585,25551498
8,184692955,200696178,16003223,611585,25550594
9,209563333,226148960,16585627,611585,25550757
10,234501514,250814515,16313001,611585,25551057
11,260016599,276051177,16034578,611585,25551883
12,284640142,301545553,16905411,611585,25551791
13,309797647,326507107,16709460,611585,25551023
14,334882391,351368376,16485985,611585,25518383
15,359848484,377110281,17261797,611585,25433023
16,385514223,402726757,17212534,611585,25433642
17,412838797,429709691,16870894,611585,27819945
18,439985891,456419120,16433229,611585,29103277
19,465750034,482495789,16745755,611585,29103356
20,491958713,507588358,15629645,611585,29104586
21,517035704,533014675,15978971,611585,29103057
22,542958385,559643853,16685468,611585,29104040
23,568995166,584300432,15305266,611585,29103410
24,593873186,610387239,16514053,611585,29103387
25,619826701,636396877,16570176,611585,29103318
26,645722437,661616238,15893801,611585,29102766
27,671528503,687256449,15727946,611585,29102933
28,696790186,712736215,15946029,611585,28959270
29,721458682,737258275,15799593,611585,28851427
30,746127077,762232701,16105624,611585,28850399
31,771250907,787401251,16150344,611585,28850080
32,796097004,811980397,15883393,611585,28850554
33,812056544,812083893,27349,3,643
