BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,81073706,217359111,136285405,4892680,202183226
2,298104291,433643262,135538971,4892680,204137933
3,525313681,657023642,131709961,4892680,231541432
4,744163580,873232078,129068498,4892680,231667121
5,873351067,873372493,21426,3,643
