BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,72061,80332,8271,85,3200
2,114692,119945,5253,85,3374
3,152583,157674,5091,85,3390
4,183884,191168,7284,85,3391
5,216645,221773,5128,85,3391
6,246076,250890,4814,85,3389
7,269632,274380,4748,85,3387
8,296339,302512,6173,85,3392
9,319846,324492,4646,85,3392
10,340538,344241,3703,85,3389
11,359888,363546,3658,85,3397
12,379174,383725,4551,85,3445
13,399612,403819,4207,85,3555
14,419267,422925,3658,85,3563
15,437753,441602,3849,85,3560
16,457125,460986,3861,85,3563
17,475662,479187,3525,85,3565
18,493509,497014,3505,85,3555
19,511446,514749,3303,85,3561
20,529363,533704,4341,85,3557
21,547094,550350,3256,85,3559
22,563519,567204,3685,85,3552
23,583622,586987,3365,85,3572
24,599957,604927,4970,85,3550
25,620444,623709,3265,85,3560
26,637742,641137,3395,85,3563
27,654338,658006,3668,85,3553
28,671126,676344,5218,85,3562
29,689404,692627,3223,85,3561
30,705837,709004,3167,85,3559
31,721597,725527,3930,85,3558
32,740532,743731,3199,85,3556
33,754070,756005,1935,8,794
