BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6718212,22026121,15307909,611585,24105036
2,29625598,44554178,14928580,611585,24775177
3,53179028,68520588,15341560,611585,25550958
4,77758222,93046652,15288430,611585,25551229
5,102165861,117323637,15157776,611585,25551465
6,126017004,141256192,15239188,611585,25550895
7,149968543,165168665,15200122,611585,25551498
8,173871224,189068969,15197745,611585,25550594
9,197919999,213264286,15344287,611585,25550757
10,221879310,237127350,15248040,611585,25551057
11,246578207,261823855,15245648,611585,25551883
12,270684067,285831294,15147227,611585,25551791
13,294402213,309615621,15213408,611585,25551023
14,318544630,333845405,15300775,611585,25518383
15,342734808,357934747,15199939,611585,25433023
16,366583534,382001284,15417750,611585,25433642
17,392433057,407581762,15148705,611585,27819945
18,417514986,432765843,15250857,611585,29103277
19,442327391,457571773,15244382,611585,29103356
20,467373514,482616326,15242812,611585,29104586
21,492766714,508053553,15286839,611585,29103057
22,517652666,532817101,15164435,611585,29104040
23,542859006,558096291,15237285,611585,29103410
24,568141762,583333619,15191857,611585,29103387
25,593365850,608628969,15263119,611585,29103318
26,618434023,633706744,15272721,611585,29102766
27,643824909,659069311,15244402,611585,29102933
28,668741291,683905926,15164635,611585,28959270
29,692792964,707963292,15170328,611585,28851427
30,716806791,732116812,15310021,611585,28850399
31,741189876,756348565,15158689,611585,28850080
32,765320563,780444632,15124069,611585,28850554
33,780474121,780476212,2091,3,643
