BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7559710,20397972,12838262,611585,24105036
2,28221906,41074263,12852357,611585,24775177
3,49667044,62781808,13114764,611585,25550958
4,71954126,85194593,13240467,611585,25551229
5,93855305,107004518,13149213,611585,25551465
6,115590232,128787578,13197346,611585,25550895
7,137555100,150693912,13138812,611585,25551498
8,159196786,172372194,13175408,611585,25550594
9,180791903,193957227,13165324,611585,25550757
10,202453792,215876484,13422692,611585,25551057
11,224858408,238156880,13298472,611585,25551883
12,246947030,260181992,13234962,611585,25551791
13,268643563,281854377,13210814,611585,25551023
14,290703405,303882842,13179437,611585,25518383
15,312378818,325628742,13249924,611585,25433023
16,334338347,347503541,13165194,611585,25433642
17,357515763,370636499,13120736,611585,27819945
18,380803425,393775000,12971575,611585,29103277
19,403316150,416311860,12995710,611585,29103356
20,425857736,438786965,12929229,611585,29104586
21,448440791,461333526,12892735,611585,29103057
22,471248825,484197476,12948651,611585,29104040
23,493772269,506872754,13100485,611585,29103410
24,516446266,529480345,13034079,611585,29103387
25,539073969,552063918,12989949,611585,29103318
26,561601399,574747309,13145910,611585,29102766
27,584327493,597244114,12916621,611585,29102933
28,606361381,619198860,12837479,611585,28959270
29,628322361,641155103,12832742,611585,28851427
30,650280787,663322969,13042182,611585,28850399
31,672397244,685556028,13158784,611585,28850080
32,694689534,707719651,13030117,611585,28850554
33,707734649,707736834,2185,3,643
