BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7490750,20598654,13107904,611585,24105036
2,28449771,41510056,13060285,611585,24775177
3,50203864,63529843,13325979,611585,25550958
4,72173557,85537542,13363985,611585,25551229
5,94221966,107547964,13325998,611585,25551465
6,116019864,129235865,13216001,611585,25550895
7,137582043,151137818,13555775,611585,25551498
8,159687291,172969408,13282117,611585,25550594
9,181371014,194706406,13335392,611585,25550757
10,203264393,216614046,13349653,611585,25551057
11,225650552,238954014,13303462,611585,25551883
12,247295127,260973642,13678515,611585,25551791
13,269397519,282650144,13252625,611585,25551023
14,291452205,304758229,13306024,611585,25518383
15,313248575,326678335,13429760,611585,25433023
16,335391619,348775501,13383882,611585,25433642
17,358855774,372014848,13159074,611585,27819945
18,382142184,395166951,13024767,611585,29103277
19,404821658,417903473,13081815,611585,29103356
20,427520216,440582035,13061819,611585,29104586
21,450438770,463566349,13127579,611585,29103057
22,473581982,486785028,13203046,611585,29104040
23,496464510,509557289,13092779,611585,29103410
24,519211156,532412863,13201707,611585,29103387
25,542146929,555151084,13004155,611585,29103318
26,564828640,577812087,12983447,611585,29102766
27,587466589,600522571,13055982,611585,29102933
28,609805581,622835531,13029950,611585,28959270
29,632008218,645246707,13238489,611585,28851427
30,654445732,667574131,13128399,611585,28850399
31,676752776,689816365,13063589,611585,28850080
32,699085741,712132958,13047217,611585,28850554
33,712148419,712150909,2490,3,643
