BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2348374,5846802,3498428,157914,6059433
2,7838899,11211641,3372742,157914,6281758
3,13046625,16395694,3349069,157914,6281949
4,18032691,21341800,3309109,157914,6281815
5,23143162,26502531,3359369,157914,6282369
6,28071903,31343891,3271988,157914,6282285
7,33224512,36673557,3449045,157914,6492828
8,38576785,42009517,3432732,157914,6597889
9,44192270,47605688,3413418,157914,6597683
10,49956102,53360362,3404260,157914,6597963
11,55502943,58949334,3446391,157914,6597618
12,60490200,63929729,3439529,157914,6597655
13,66083714,69482257,3398543,157914,6597841
14,71629835,75075965,3446130,157914,6597860
15,77198046,80615730,3417684,157914,6597791
16,82883785,86287753,3403968,157914,6598306
17,86299965,86302004,2039,5,711
