BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1597886,3418844,1820958,78957,2960759
2,4339202,6013386,1674184,78957,3099192
3,7028294,8667257,1638963,78957,3141173
4,9531680,11173222,1641542,78957,3141103
5,12053495,13696446,1642951,78957,3141296
6,14555545,16211496,1655951,78957,3141171
7,16970335,18621325,1650990,78957,3141239
8,19427217,21068211,1640994,78957,3141094
9,21837311,23517904,1680593,78957,3141376
10,24278332,25943407,1665075,78957,3141511
11,26703191,28333116,1629925,78957,3141402
12,29093053,30742506,1649453,78957,3141401
13,31642198,33297632,1655434,78957,3194087
14,34215040,35932588,1717548,78957,3299259
15,36825892,38522365,1696473,78957,3299299
16,39338903,41047592,1708689,78957,3299108
17,41860203,43602805,1742602,78957,3299123
18,44446478,46154640,1708162,78957,3299078
19,47048465,48746901,1698436,78957,3299388
20,49576702,51298285,1721583,78957,3299093
21,52138233,53829154,1690921,78957,3298909
22,54678733,56408315,1729582,78957,3299227
23,57230706,58929356,1698650,78957,3299183
24,59752005,61471133,1719128,78957,3298990
25,62307663,64011328,1703665,78957,3299094
26,64836266,66554337,1718071,78957,3299265
27,67379704,69088024,1708320,78957,3299148
28,69924951,71628474,1703523,78957,3299230
29,72465582,74183826,1718244,78957,3299219
30,75008369,76763119,1754750,78957,3299090
31,77685522,79394513,1708991,78957,3299343
32,80288834,82031621,1742787,78957,3299481
33,82042845,82044909,2064,5,711
