BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,90375,96843,6468,85,3200
2,134326,139950,5624,85,3374
3,173532,179581,6049,85,3390
4,201514,209838,8324,85,3391
5,234279,240004,5725,85,3391
6,264687,270563,5876,85,3389
7,296485,302947,6462,85,3387
8,324366,331523,7157,85,3392
9,352276,357960,5684,85,3392
10,375092,380395,5303,85,3389
11,398090,404988,6898,85,3397
12,422299,427730,5431,85,3445
13,447752,453485,5733,85,3555
14,477702,481861,4159,85,3563
15,497792,503285,5493,85,3560
16,519524,525097,5573,85,3563
17,540968,546844,5876,85,3565
18,561804,565681,3877,85,3555
19,581804,587399,5595,85,3561
20,602727,613757,11030,85,3557
21,627804,633240,5436,85,3559
22,647389,651112,3723,85,3552
23,665018,672438,7420,85,3572
24,686871,691106,4235,85,3550
25,705074,711101,6027,85,3560
26,724810,731130,6320,85,3563
27,745570,749409,3839,85,3553
28,763316,769463,6147,85,3562
29,783404,789697,6293,85,3561
30,807847,811301,3454,85,3559
31,826233,832525,6292,85,3558
32,846116,849596,3480,85,3556
33,861801,863731,1930,8,794
