BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,102883,112492,9609,170,6056
2,159370,168140,8770,170,6263
3,209579,218581,9002,170,6262
4,248191,261196,13005,170,6261
5,290427,299487,9060,170,6263
6,324614,335613,10999,170,6324
7,366027,374651,8624,170,6600
8,399550,409285,9735,170,6605
9,430633,440014,9381,170,6602
10,461154,468896,7742,170,6600
11,487569,496409,8840,170,6593
12,515208,522273,7065,170,6604
13,540535,547877,7342,170,6605
14,566061,573807,7746,170,6597
15,592189,599884,7695,170,6602
16,617159,624508,7349,170,6596
17,639806,648834,9028,8,794
