BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2216540,6317830,4101290,157914,6059433
2,8392039,12304936,3912897,157914,6281758
3,14181519,17948738,3767219,157914,6281949
4,19781935,23526930,3744995,157914,6281815
5,25349369,29081035,3731666,157914,6282369
6,30886303,34639703,3753400,157914,6282285
7,36687536,40553122,3865586,157914,6492828
8,42578823,46465883,3887060,157914,6597889
9,48280066,52141085,3861019,157914,6597683
10,54137792,58074597,3936805,157914,6597963
11,59937285,63823050,3885765,157914,6597618
12,65703375,69615436,3912061,157914,6597655
13,71455591,75324497,3868906,157914,6597841
14,77151751,81064849,3913098,157914,6597860
15,82893178,86753000,3859822,157914,6597791
16,88736570,92619680,3883110,157914,6598306
17,92645162,92647380,2218,5,711
