BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,165563,179198,13635,170,6056
2,268541,279130,10589,170,6263
3,353479,366407,12928,170,6262
4,425224,448151,22927,170,6261
5,511879,526843,14964,170,6263
6,575731,593824,18093,170,6324
7,645298,655298,10000,170,6600
8,713888,722218,8330,170,6605
9,769257,784119,14862,170,6602
10,831512,844507,12995,170,6600
11,883620,895670,12050,170,6593
12,936814,952910,16096,170,6604
13,996216,1010761,14545,170,6605
14,1055652,1069056,13404,170,6597
15,1111570,1123927,12357,170,6602
16,1164398,1175248,10850,170,6596
17,1201255,1203309,2054,8,794
