BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1591421,3443623,1852202,78957,2960759
2,4384534,6009689,1625155,78957,3099192
3,7037033,8682698,1645665,78957,3141173
4,9542468,11222696,1680228,78957,3141103
5,12072190,13722036,1649846,78957,3141296
6,14498545,16150984,1652439,78957,3141171
7,16960519,18620743,1660224,78957,3141239
8,19395428,21067127,1671699,78957,3141094
9,21836993,23515960,1678967,78957,3141376
10,24301586,26021208,1719622,78957,3141511
11,26780902,28445893,1664991,78957,3141402
12,29194992,30884530,1689538,78957,3141401
13,31788604,33437716,1649112,78957,3194087
14,34346373,36086324,1739951,78957,3299259
15,36994796,38726285,1731489,78957,3299299
16,39564655,41293702,1729047,78957,3299108
17,42132626,43851689,1719063,78957,3299123
18,44703362,46390812,1687450,78957,3299078
19,47292428,49122873,1830445,78957,3299388
20,49941768,51652067,1710299,78957,3299093
21,52496579,54184778,1688199,78957,3298909
22,55022878,56751927,1729049,78957,3299227
23,57587201,59271201,1684000,78957,3299183
24,60118792,61826978,1708186,78957,3298990
25,62666454,64352364,1685910,78957,3299094
26,65202221,66909079,1706858,78957,3299265
27,67742637,69455548,1712911,78957,3299148
28,70304167,71998570,1694403,78957,3299230
29,72838639,74552729,1714090,78957,3299219
30,75392001,77121897,1729896,78957,3299090
31,78036935,79717146,1680211,78957,3299343
32,80589168,82332361,1743193,78957,3299481
33,82343963,82345753,1790,5,711
