BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,79978,87084,7106,85,3200
2,129175,136298,7123,85,3374
3,169046,175709,6663,85,3390
4,196795,205802,9007,85,3391
5,229699,237034,7335,85,3391
6,258501,265656,7155,85,3389
7,286430,293349,6919,85,3387
8,314827,323336,8509,85,3392
9,341961,348571,6610,85,3392
10,365607,371962,6355,85,3389
11,388953,395580,6627,85,3397
12,415592,422648,7056,85,3445
13,447768,454041,6273,85,3555
14,478186,484719,6533,85,3563
15,500570,507287,6717,85,3560
16,522691,529698,7007,85,3563
17,546223,553205,6982,85,3565
18,568203,575237,7034,85,3555
19,590504,594795,4291,85,3561
20,609936,616806,6870,85,3557
21,630558,634722,4164,85,3559
22,648498,662956,14458,85,3552
23,676922,683815,6893,85,3572
24,702523,706782,4259,85,3550
25,723730,731285,7555,85,3560
26,745509,749775,4266,85,3563
27,763958,772148,8190,85,3553
28,786207,792632,6425,85,3562
29,806499,814158,7659,85,3561
30,828960,833183,4223,85,3559
31,846445,854341,7896,85,3558
32,867641,875786,8145,85,3556
33,888946,893384,4438,8,794
