BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2219639,6331826,4112187,157914,6059433
2,8422222,12319104,3896882,157914,6281758
3,14370729,18151286,3780557,157914,6281949
4,20057051,23871933,3814882,157914,6281815
5,25684256,29420949,3736693,157914,6282369
6,31300458,35110459,3810001,157914,6282285
7,37190145,41040759,3850614,157914,6492828
8,43093489,46998321,3904832,157914,6597889
9,48803387,52770109,3966722,157914,6597683
10,54717666,58605006,3887340,157914,6597963
11,60407152,64282985,3875833,157914,6597618
12,66148703,70077480,3928777,157914,6597655
13,71942688,75764309,3821621,157914,6597841
14,77597044,81526490,3929446,157914,6597860
15,83350032,87243890,3893858,157914,6597791
16,89197836,93129356,3931520,157914,6598306
17,93162457,93165029,2572,5,711
